Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
11,0.674744634067311,0.9928997755050659,498.26340121722853,1311.8820224719102,0.8065863847732544,471.50602762172286,1367.0286165730338,0.9350557327270508,528.2599631320224,1352.1570692883895,0.7389248609542847,428.72768902153564,1297.149315308989,0.27510392665863037,575.7667661516854,1314.6545821629213,0.5237442255020142,562.4179980102997,1125.3138167134832,0.5101505517959595,565.423835440075,1087.9138137874531,0.4748803973197937,736.768053604869,-49.55884612008427,0.7471043467521667,271.72438260767797,770.2436651451311,0.9263123869895935,617.1286136470037,813.3261645599251,0.7212756872177124,476.2138635299626,769.0766180945693,0.8158316612243652,746.6308227996255,1039.98515039794,0.403360515832901,428.00920236423224,850.299844920412,0.6576475501060486,475.61132080992513,17.894598000058522,0.5669711828231812,362.09474485018734,1048.1620142790262,0.8945224285125732,596.1551966292135,1148.2585001170412,0.4802871644496918,649.291022940075,848.7199350421348
12,0.6722059179754818,0.9925891160964966,495.0832455524345,1306.221178604869,0.7454245090484619,462.60584913389516,1345.7344335205994,0.8904151916503906,528.0622366573034,1350.1888752340824,0.7068095207214355,436.56454822097385,1310.5487769194758,0.22946885228157043,597.9594598548689,1306.4821804775281,0.5725514888763428,370.83033415262173,1135.834064840824,0.3822369873523712,529.5145716292135,1100.4244937968165,0.5635939836502075,826.1300327715355,787.9164472144195,0.8024058938026428,270.52434456928836,772.9743094569288,0.9608191251754761,622.3270716292136,830.3186446629214,0.6958435773849487,459.92801966292143,786.1783854166667,0.8926824331283569,744.4665115870787,1043.4383046582398,0.5893259048461914,431.3333187031835,882.4625468164794,0.6007847189903259,851.6649110486892,787.8876258192884,0.6427232623100281,355.26524461610495,1040.1002165262173,0.805651843547821,591.611876755618,1151.923279494382,0.3541741967201233,629.8946629213483,856.8891180945693
13,0.6769780989955453,0.9910839200019836,499.1057320926967,1310.9733438670412,0.6876893639564514,464.2702481273409,1352.238120318352,0.8029450178146362,521.3875965589888,1364.6523876404494,0.7328890562057495,437.814767673221,1312.9190074906367,0.23352423310279846,510.35039208801504,1284.1410639044943,0.6201337575912476,562.2670148642322,1118.3164355102997,0.6370259523391724,527.4096588249064,1094.029289559925,0.6019687056541443,831.0737066947565,789.4687061095506,0.832101047039032,271.21561914794006,775.2725596910112,0.9849936962127686,616.8511528558054,833.7168627106741,0.8283358812332153,468.8623595505618,767.699920997191,0.8798762559890747,739.6730161516855,1035.3575608614233,0.48043686151504517,451.1237418071162,927.0605102996255,0.5803349614143372,854.1239466292136,786.7081431413858,0.6225242018699646,351.0175269194757,1043.9904465121724,0.7081098556518555,592.8728493679776,1158.8940338249065,0.2846549153327942,607.7948706694756,854.1337488295881
14,0.6909893155097961,0.9969429969787598,491.5480893024345,1304.1047811329588,0.736190915107727,446.5496254681648,1343.8461200842696,0.8558132648468018,501.4610399110487,1351.7926322565543,0.7724937200546265,426.44033824906364,1304.356566011236,0.1687234342098236,585.8870259831461,1285.1973607209738,0.6010276079177856,570.8549859550562,1122.6456431413858,0.5185564756393433,456.3129827949439,964.0521857443821,0.6212217807769775,828.8142263576779,788.3680799391386,0.8699491620063782,269.76167485955057,775.1188699672285,0.9605592489242554,619.4066011235955,822.9186417368915,0.8622636795043945,468.61693878745325,773.2293861189139,0.8774198889732361,743.9665262172284,1041.7571541432585,0.5964390635490417,453.27978698501875,925.2294007490638,0.615491509437561,831.0460557116105,778.1544797518727,0.4448973834514618,345.6119060159176,1042.1743328651685,0.7813085913658142,589.4744850187267,1143.73046875,0.4675196409225464,601.8842169943821,858.5566625702247
15,0.6733204091296476,0.9943996667861938,496.24312382958806,1307.3016151685395,0.8187155723571777,454.8427258895132,1341.144370318352,0.8410817384719849,509.9993416432585,1369.4639513108614,0.6744108200073242,425.3822126638577,1301.7630793539327,0.193402498960495,512.2878628277153,1282.819229868914,0.47545725107192993,515.6259509597379,1118.5599543539327,0.3973461985588074,487.57029786985026,1009.4054307116105,0.604282557964325,830.367509363296,788.5498595505618,0.8884576559066772,269.6711873829588,776.1874561095506,0.9434627890586853,620.321643843633,826.3576047518727,0.7395559549331665,487.67234316479403,750.7669856039327,0.9005433320999146,740.9820488061798,1040.943352059925,0.5749083757400513,459.1229956694757,845.5320253979401,0.6452778577804565,851.2854049625469,787.8735808754682,0.42610836029052734,348.7826983848315,1031.2128394194756,0.8632687330245972,590.342418656367,1142.3579412453184,0.46576759219169617,608.6267409878278,877.1981800093633
16,0.6771210712545058,0.9895945191383362,491.19630735018734,1313.1168071161048,0.7901834845542908,453.56156367041206,1343.3760533707866,0.8914047479629517,503.5239641853933,1365.450316011236,0.7031680345535278,425.4840385065544,1301.0665379213483,0.17309504747390747,586.2344188904494,1292.3408239700375,0.4916214644908905,564.2365256320224,1071.0690250468165,0.5369036793708801,402.1919621956929,952.9798689138577,0.7022390365600586,829.2033883426966,791.8384977762173,0.8305697441101074,271.9802639279027,778.8991543773409,0.908716082572937,615.8853435159176,825.0790759597379,0.8030732870101929,490.1882168773409,756.4148086376405,0.8917757272720337,742.637889161985,1050.089609667603,0.4280526340007782,435.86281308520597,833.2747395833334,0.6944569945335388,491.69717052902627,13.759148415554776,0.35881444811820984,352.4478435159176,1034.413916198502,0.872808039188385,577.5464507256555,1136.885241104869,0.4445812404155731,637.6613705524344,877.0699467462547
17,0.7219910691766178,0.9815673828125,493.72651860955057,1328.3726884363296,0.8629497289657593,453.0474602059926,1373.8306121254682,0.9754256010055542,550.7837371254682,1370.321716994382,0.8052701354026794,429.4823121488764,1313.8162745786517,0.7266796827316284,612.1520950374531,1319.1017088014983,0.6927310228347778,568.7764805711611,1126.8469832631085,0.40153151750564575,571.1508807350187,1116.4410697565543,0.7087786793708801,693.5777299859551,437.6122132490637,0.9167126417160034,272.13036926498125,780.3866017088015,0.8667733073234558,617.8509772940076,838.4249180711611,0.8232239484786987,486.98977352528095,762.3539179541199,0.9114422798156738,712.8608526451312,1028.0078856507491,0.5938842296600342,424.79495845037457,843.9700374531835,0.6280972957611084,849.5098899812735,790.8039267322098,0.39206773042678833,349.996488764045,1043.9184661750937,0.684327244758606,591.388986423221,1122.5308696161048,0.30238574743270874,574.3172840589888,945.9758309925094
18,0.6575462362345528,0.9857230186462402,513.8657244850187,1315.3439548220974,0.786919116973877,486.1059661750936,1375.8472319756554,0.9411413073539734,563.6319346910112,1370.2943586142324,0.3342575430870056,431.8123098080524,1322.7715355805244,0.3488445580005646,606.7904377340824,1313.1049566947565,0.7057303190231323,572.1605073735956,1125.897413389513,0.5352296233177185,470.585864349251,973.5123332162922,0.6548850536346436,808.3188494850187,789.4683403558053,0.9721543192863464,269.04757724719104,779.4710469335206,0.982877254486084,625.9876082631085,841.5791052200375,0.8468254804611206,476.1982092696629,758.7064021535581,0.9432834386825562,713.482414559925,1026.6069756554307,0.49583789706230164,378.5941157537453,939.5634363295881,0.6323095560073853,486.60324496722853,28.312969993562735,0.4709402620792389,728.1876170411986,811.4824730805244,0.26051509380340576,500.08017322097385,-44.337153631203186,0.28081217408180237,570.6574789325844,879.8359228698503
19,0.6888737345443052,0.9454242587089539,532.1520950374533,1308.9412160580525,0.8594824075698853,500.6530898876405,1370.8712254213483,0.9002655744552612,572.9965472846442,1362.773291198502,0.5129573345184326,426.38876697097385,1321.133982911985,0.4210359454154968,615.2804599719102,1322.3178546348315,0.7803406715393066,546.6303107443821,1123.458201661985,0.2694414258003235,526.584298923221,1116.2726767322097,0.6402590274810791,839.7938611891386,793.0320253979401,0.9848041534423828,267.0167661516854,782.7671465355805,0.947146475315094,624.8526743913858,835.6127838249064,0.8430930376052856,606.4200023408241,840.5868884597379,0.8806247711181641,747.7885797050562,1044.8521623361423,0.5261412262916565,457.14507256554305,937.8598285346442,0.6361181735992432,643.2474543539327,811.0492011938203,0.7126937508583069,374.36271067415737,775.8116807116105,0.47599494457244873,603.7938904494382,1137.6409614934457,0.3750303089618683,629.1201427902622,870.730629681648
20,0.6596514530041638,0.9484469294548035,505.9441567181648,1323.7918422284645,0.8971658945083618,503.0542632256555,1398.4379389044943,0.9456316232681274,576.507344335206,1376.534849016854,0.7761549949645996,427.0535609784645,1324.873595505618,0.3602867126464844,590.4375877808989,1336.3124707397005,0.8410428762435913,570.8243357911986,1113.38358789794,0.3082987666130066,532.0777007256555,1093.3918539325844,0.666287362575531,807.6103113295881,789.0712780898876,0.9863187074661255,264.92392322097385,781.679614349251,0.8656811118125916,627.1286136470037,843.2791286282771,0.6890419721603394,468.2021740402622,778.1222202715356,0.9093019962310791,743.1710118211611,1040.8930974953184,0.4801982045173645,379.664457514045,946.0224280196629,0.5264394879341125,830.6508953651685,791.590004681648,0.3803294897079468,353.2101474719101,1040.4833801498128,0.24555224180221558,585.5244177200375,1149.8964185393259,0.387896329164505,642.2362183988764,858.1067854634832
21,0.6872624982805813,0.955036461353302,499.9509889981274,1349.805711610487,0.8814941644668579,494.7156630383895,1385.5217111423221,0.880260705947876,524.2052902621723,1392.7121371722847,0.6462603807449341,429.8201223080524,1337.9293948970037,0.2505902945995331,607.8389074204119,1314.2007549157304,0.5537554025650024,569.5626316713483,1138.636323735955,0.5674625039100647,553.4547635767791,1110.044914559925,0.797953724861145,688.5359609082398,490.68128950140454,0.9699060916900635,265.6570400280899,781.4922021301498,0.9214767217636108,625.6070049157304,845.9710030430712,0.6888501644134521,467.15216818820227,780.406718164794,0.6165817975997925,746.0938231507491,1052.8105249297753,0.4436759352684021,657.3995640215355,336.70470505617976,0.6476929187774658,843.811007724719,806.0358146067416,0.6976405382156372,695.8354547050562,820.9135065543071,0.39275437593460083,586.5126111891386,1119.447272940075,0.7720702886581421,646.8905079588014,863.054921582397
22,0.6768399880212896,0.9786759614944458,525.2466643258427,1314.1872951779026,0.8553362488746643,510.06868855337086,1385.0393551029963,0.8213932514190674,589.5198384831461,1375.8010007022472,0.7887357473373413,428.49616690074913,1318.8952773876406,0.23427674174308777,592.4367246020599,1310.8500117041199,0.6198310852050781,367.4026363529963,1144.8007373595506,0.674068808555603,592.0428078183521,1086.2369791666667,0.7600724697113037,705.4050356975656,759.9617421582398,0.9887283444404602,266.2004037921348,784.3931413857678,0.9370615482330322,622.1487301029963,841.1081606975656,0.6907742023468018,460.8014396067416,763.2590121722847,0.7312873005867004,749.7579441713483,1056.602732911985,0.4255349338054657,490.67188963014985,439.27957484784645,0.6378787159919739,848.3598139044943,805.125160931648,0.409694105386734,671.2495610955057,772.371327832397,0.273901104927063,457.19920411985026,728.9195634363297,0.6790292263031006,607.2584562265918,874.7340970271536
23,0.7058686824405894,0.9595044851303101,509.95303721910113,1331.6020014044943,0.908233106136322,511.37282010767797,1386.506173923221,0.9477079510688782,590.8108760533709,1374.6570692883895,0.765555739402771,430.4706519194757,1347.7892380617977,0.37750527262687683,600.1012406367041,1316.575081928839,0.6270484328269958,385.0479137406368,1149.9952452013108,0.3656914234161377,664.3267205056179,1161.6464039091761,0.7985770106315613,810.6497249531835,798.5998215121723,0.965158998966217,266.5622073970038,781.8769750702247,0.9484831690788269,625.5672840589889,844.2430360486892,0.7319883108139038,455.1466672518727,767.431018843633,0.7481127977371216,738.5881905430713,1046.1102089185395,0.6762598752975464,439.1268726591761,884.0625731507491,0.4912909269332886,844.9313845973784,811.9550269194757,0.5878188610076904,391.7757344335206,772.8815543071162,0.44419291615486145,610.4940601591761,882.9912804307116,0.6566383242607117,610.8748098080525,853.9524081226592
24,0.7213895653977114,0.9648857116699219,501.7495464653558,1340.6367041198503,0.8403411507606506,488.8021564840824,1398.2092696629213,0.947327733039856,589.8300708099251,1381.29374414794,0.6016967296600342,390.1395716292135,1348.5895072565543,0.519707441329956,599.019999414794,1330.280167368914,0.6581448316574097,569.1432584269663,1134.4432496488764,0.4585398733615875,364.675942181648,908.7177405196629,0.7639179229736328,807.0907215589889,798.6320078417604,0.9224054217338562,262.19401041666674,782.7291812968165,0.9485706090927124,630.1246488764045,844.9619616104869,0.7209275960922241,463.311095505618,769.7242948267791,0.7031317949295044,638.4231624531835,913.5595154494382,0.45805078744888306,481.4677697799626,428.8513503628277,0.7635111808776855,836.6374063670412,815.1779026217229,0.4097575545310974,400.7729108146068,755.1451310861423,0.689177393913269,621.853201076779,869.4213775749064,0.8935288786888123,645.5078125,845.5448999297753
25,0.7189667663153481,0.9716528654098511,506.32666198501875,1339.4651217228466,0.9410854578018188,478.16230688202245,1392.2926907771537,0.9586726427078247,574.6996430243446,1386.2183988764045,0.7360429167747498,401.5835674157304,1353.849777621723,0.49695107340812683,591.339536516854,1331.8365227059926,0.677055299282074,535.3214975421348,1127.3451398642324,0.41289573907852173,393.197346090824,987.0236423220974,0.7767343521118164,808.9321453651685,799.2258456226592,0.9423460364341736,265.04908415262173,782.1784293071162,0.9718414545059204,627.0492450842696,854.0003218632959,0.5899440050125122,475.8059018024345,771.1836522705993,0.706986665725708,494.60659527153564,380.3458201661985,0.5074923634529114,642.6098724250937,1080.070005266854,0.7440035343170166,477.99903441011236,40.16586475158006,0.684602677822113,411.24312382958806,761.6581811797753,0.6247605085372925,631.3603844803372,888.4651509831461,0.4793674349784851,631.629213483146,877.298908590824
26,0.7256044289645027,0.9868699312210083,499.99275807584274,1347.3860311329588,0.9497413635253906,508.24686914794006,1388.2127808988764,0.978191614151001,562.798674508427,1389.530079588015,0.6519523859024048,439.513986423221,1327.6247951779026,0.6628462076187134,582.6319639513109,1340.3204002808989,0.44534650444984436,417.8430038623595,1172.456475304307,0.6192781925201416,531.6025134597379,1158.5077247191011,0.6703921556472778,807.8512698970037,799.5903558052435,0.9721709489822388,260.3131583567416,782.3630617977528,0.9821223020553589,639.4155986657304,862.6570546582398,0.7355587482452393,476.9544417134832,787.7541988529963,0.7498621940612793,745.4692620552435,1048.6448823735955,0.6086674332618713,402.4163886938203,950.4390507958802,0.8089982271194458,834.1066830524344,819.0461873829588,0.38934755325317383,384.2981917134832,786.7740519662922,0.8092391490936279,569.3815104166667,1164.678356156367,0.31469038128852844,620.5191508661048,928.643199906367
27,0.7148273359326756,0.9814134240150452,492.77833860018734,1346.2358087546818,0.905645489692688,538.2789823267791,1392.9724075374531,0.9177199602127075,525.7355307818352,1396.3758192883895,0.7503151893615723,437.84849016853934,1351.7020716292136,0.4456084966659546,597.4536224250936,1341.8381320224719,0.6505923867225647,577.4182906132959,1132.3662072799625,0.5028533935546875,540.814533590824,1127.938904494382,0.5966392755508423,804.0133426966293,804.5607297518727,0.9785075783729553,260.0857326779027,785.7909790496255,0.9864758253097534,612.7215004681648,866.3416578885768,0.749731183052063,466.0677814840824,789.5733848314607,0.7826003432273865,741.0696834035582,1045.8471588249065,0.4540739953517914,466.8003862359551,855.5430711610487,0.6375885009765625,475.5269779962547,22.692569346910112,0.6162714958190918,406.06127106741576,810.3242041198503,0.9544509649276733,568.9652095037453,1185.6075169709738,0.24157720804214478,586.3447302200375,914.7571395131087
28,0.7023627512595233,0.9834302663803101,497.31704997659176,1353.8265156835207,0.927819013595581,449.0964419475656,1397.0669475655432,0.9581218957901001,577.2108350889514,1396.043275983146,0.7882035374641418,432.4267029494382,1344.4823852996255,0.18368521332740784,597.4171933520599,1340.558140215356,0.39451393485069275,347.52735838014985,1155.2105278558054,0.734320342540741,589.6022062265918,1133.4094832631085,0.6824588775634766,808.4916315543071,807.7813377808989,0.9891071319580078,257.621722846442,787.8877721207865,0.9762556552886963,612.3726445458801,876.8363764044944,0.7333081960678101,433.4394750702247,799.4681940543071,0.8477753400802612,765.8083889279026,1051.973899812734,0.5204598903656006,421.2137903792135,959.6033766385768,0.5218411087989807,473.4129213483146,20.067925042427436,0.4256666898727417,347.28084035580525,1071.292427434457,0.9327670335769653,555.2604898174158,1175.884612008427,0.34043264389038086,575.2470300795881,891.9796055711611
29,0.7200150349560905,0.9903064966201782,491.36089653558054,1357.1099602059926,0.9373679757118225,444.14589185393265,1407.6932642790262,0.967022180557251,514.4607326779027,1407.0000877808989,0.860865592956543,430.8830026919476,1320.4272003745318,0.2427828013896942,524.5640215355805,1313.206489934457,0.40220803022384644,427.2096646769663,1198.8115929307116,0.6252262592315674,392.90013459737827,919.8950286750936,0.6778309941291809,813.6256437265918,807.2544329353933,0.9847196936607361,254.18751463014985,788.8487535112359,0.9698156714439392,631.5495523174159,895.9581285112359,0.8354975581169128,437.4989758895132,801.6886850421348,0.8762768507003784,746.2600216526218,1070.4971324906367,0.4088676869869232,407.42801966292143,962.2779874765918,0.7414911389350891,477.43804131554305,12.875889695985487,0.5077552795410156,746.8976035814608,807.4670821629214,0.8851937651634216,576.2860633192885,1156.1584152621724,0.3270276188850403,566.3413652855805,-63.62665869323502
